Australian Bureau of Statistics

"2021 Census - counting dwellings, place of enumeration"
"MB (EN) by 1-digit level HCFMD Family Household Composition (Dwelling)"
"Counting: Dwelling Records"

Filters:
"Default Summation","Dwelling Records"

"1-digit level HCFMD Family Household Composition (Dwelling)","One family household","Multiple family household","Other household","Not applicable","Total",
"MB (EN)",
"50190150000",0,0,40,4,40,
"50190230000",25,0,3,6,31,
"50195551100",0,0,0,0,0,
"50195551200",10,0,0,0,12,
"50195551300",24,0,14,0,39,
"50195551400",19,0,3,0,20,
"50195551500",27,0,4,5,33,
"50195551600",24,0,0,5,29,
"50190241000",49,0,4,10,62,
"50190243000",35,0,4,0,38,
"50190244000",0,0,0,0,0,
"50195553100",23,0,0,0,26,
"50195553200",16,0,0,0,22,
"50195553300",7,0,9,3,26,
"50195553400",14,0,4,0,22,
"50195553500",20,0,3,3,25,
"50195553600",16,0,5,0,17,
"50189950000",0,0,0,0,0,
"50189952000",0,0,0,0,0,
"50377510000",0,0,0,0,0,
"50377520000",0,0,0,0,0,
"50377530000",0,0,0,0,0,
"50190190000",17,0,29,18,63,
"50195580000",5,0,14,11,31,
"50195622000",11,0,11,5,26,
"50195770000",3,0,10,20,30,
"50195780000",6,0,8,19,28,
"50195790000",14,0,24,22,64,
"50195800000",4,0,6,10,24,
"50376430000",0,0,0,0,0,
"50391656400",3,0,22,9,36,
"50391656600",20,0,18,7,41,
"50391998600",3,0,8,5,14,
"50392013400",14,0,15,7,35,
"50195700000",8,0,6,4,12,
"50195730000",14,0,17,13,43,
"50391692900",30,0,68,0,91,
"50391717400",15,0,16,4,36,
"50391720100",15,0,22,19,53,
"50187300000",4,0,16,9,32,
"50187320000",7,0,25,8,38,
"50187360000",12,0,21,11,41,
"50193000000",0,0,0,0,0,
"50193040000",6,0,3,13,14,
"50193391000",6,0,6,3,15,
"50193411000",4,0,22,12,45,
"50193412000",7,0,12,0,20,
"50193413000",7,0,13,4,18,
"50193420000",12,0,36,14,61,
"50193430000",11,0,23,11,46,
"50195642000",5,0,11,5,26,
"50195652000",11,0,21,4,37,
"50195370000",0,0,0,0,0,
"50195390000",21,0,8,5,42,
"50195420000",15,0,3,15,33,
"50195430000",0,0,0,0,0,
"50376380000",0,0,0,0,0,
"50377470000",0,0,0,0,0,
"50391672500",45,0,14,12,72,
"50391692700",29,0,6,4,43,
"50391692800",36,0,18,13,59,
"50392013200",15,0,6,11,34,
"50187570000",18,0,5,11,34,
"50187610000",16,0,4,12,34,
"50187630000",25,0,10,3,30,
"50195360000",34,0,10,9,56,
"50376350000",0,0,0,0,0,
"50376360000",0,0,0,0,0,
"50376370000",0,0,0,0,0,
"50391656500",26,0,15,8,52,
"50193360000",18,0,15,6,41,
"50195300000",18,0,20,20,56,
"50195310000",14,0,8,19,35,
"50195320000",11,0,9,11,32,
"50195331000",6,0,10,10,26,
"50195341000",18,0,9,8,35,
"50195660000",15,0,10,19,43,
"50376330000",0,0,0,0,0,
"50376340000",0,0,0,0,0,
"50391663800",15,0,3,21,42,
"50192910000",0,0,0,0,0,
"50192961000",0,0,0,0,0,
"50192962000",0,0,5,0,5,
"50192972000",0,0,0,0,0,
"50192981000",0,0,0,0,0,
"50192982000",0,0,0,0,0,
"50192983000",0,0,0,0,0,
"50192991000",0,0,0,0,0,
"50192992000",0,0,0,0,0,
"50192993000",0,0,0,0,0,
"50193371000",16,0,27,9,46,
"50193372000",16,0,11,6,32,
"50193380000",16,0,24,10,51,
"50193392000",7,0,16,0,25,
"50193393000",10,0,16,3,24,
"50193400000",3,0,16,5,26,
"50193440000",5,0,12,4,16,
"50193450000",0,0,0,0,0,
"50376420000",0,0,0,0,0,
"50391863200",22,0,7,21,55,
"50391964500",0,0,0,0,0,
"50192810000",19,0,22,10,47,
"50192830000",7,0,21,6,33,
"50192880000",27,0,13,4,39,
"50192890000",19,0,32,12,58,
"50192941000",0,0,0,0,0,
"50192945000",4,0,7,0,12,
"50192946000",0,0,0,0,0,
"50192952000",4,0,4,0,3,
"50391472200",0,0,0,0,0,
"50391930100",0,0,0,0,0,
"50190160000",15,0,11,0,24,
"50190170000",3,0,15,3,18,
"50192800000",0,0,0,0,0,
"50192840000",0,0,0,0,0,
"50192870000",29,0,36,10,76,
"50193472000",0,0,3,0,3,
"50391523200",4,0,48,5,51,
"50391960100",0,0,13,0,20,
"50392063900",31,0,22,9,56,
"50396693000",8,0,28,15,56,
"50187400000",34,0,29,7,71,
"50187410000",31,0,27,10,66,
"50187460000",13,0,13,17,39,
"50187470000",13,0,16,0,34,
"50192942000",0,0,0,0,0,
"50192951000",7,0,13,0,24,
"50193060000",27,0,25,6,57,
"50193070000",12,0,11,4,26,
"50187380000",12,0,28,8,45,
"50187390000",16,0,21,5,44,
"50187490000",7,0,9,3,24,
"50193080000",18,0,18,9,41,
"50193091000",13,0,10,8,32,
"50193092000",8,0,16,0,27,
"50391459700",8,0,12,3,28,
"50392006500",8,0,22,8,35,
"50187450000",12,0,22,6,46,
"50187480000",18,0,20,3,39,
"50193100000",20,0,33,10,71,
"50193110000",12,0,20,9,35,
"50193120000",0,0,0,0,0,
"50193131000",3,0,14,3,17,
"50193132000",9,0,11,8,26,
"50195590000",12,0,30,10,50,
"50187760000",0,0,0,6,11,
"50187870000",0,0,0,0,0,
"50192930000",0,0,0,0,0,
"50193230000",15,0,7,7,33,
"50193240000",16,0,12,9,37,
"50193250000",15,0,13,4,35,
"50193260000",16,0,13,3,37,
"50193271000",10,0,9,5,26,
"50193272000",9,0,15,0,28,
"50193473000",0,0,0,0,0,
"50376440000",0,0,0,0,0,
"50392077800",12,0,21,3,40,
"50187620000",14,0,17,0,25,
"50187640000",25,0,13,6,36,
"50187650000",18,0,23,4,39,
"50192944000",11,0,7,0,18,
"50193140000",15,0,7,4,18,
"50193160000",31,0,34,14,91,
"50193471000",4,0,3,0,13,
"50391908900",6,0,7,3,13,
"50187530000",11,0,20,10,38,
"50187540000",15,0,20,15,59,
"50187550000",16,0,29,6,46,
"50187560000",10,0,16,3,34,
"50187710000",22,0,12,0,36,
"50187740000",16,0,7,8,29,
"50193170000",23,0,28,5,57,
"50193190000",0,0,0,0,0,
"50391438400",11,0,23,7,39,
"50187580000",9,0,12,4,32,
"50187590000",20,0,16,3,38,
"50187670000",0,0,0,0,0,
"50187700000",15,0,15,4,40,
"50193200000",19,0,26,14,50,
"50193210000",11,0,12,3,24,
"50391487600",14,0,34,7,61,
"50187730000",21,0,25,3,41,
"50187750000",15,0,16,0,32,
"50187770000",23,0,12,0,37,
"50187780000",12,0,16,5,32,
"50187830000",13,0,9,5,31,
"50391537800",10,0,18,0,30,
"50391909700",19,0,24,0,44,
"50193310000",17,0,9,6,34,
"50391570600",32,0,17,0,56,
"50391858600",24,5,11,6,42,
"50391908800",31,0,19,3,56,
"50187510000",15,0,13,6,35,
"50187520000",12,0,15,3,30,
"50187680000",15,0,15,8,33,
"50187690000",19,0,19,0,37,
"50193340000",30,0,29,5,57,
"50193350000",14,0,20,5,37,
"50195670000",9,0,9,0,22,
"50195680000",23,0,19,3,45,
"50195690000",6,0,12,4,23,
"50376310000",0,0,0,0,0,
"50391909000",24,0,17,9,47,
"50193290000",0,0,0,0,0,
"50391525000",14,0,14,0,34,
"50391525100",8,0,12,0,21,
"50391956600",0,0,0,0,0,
"50193058000",0,0,24,0,24,
"50391700100",58,0,24,63,147,
"50391700200",13,0,4,15,33,
"50391722700",16,0,6,21,41,
"50391861100",0,0,0,0,0,
"50391861200",20,0,4,16,44,
"50391861300",0,0,3,53,59,
"50391862800",17,0,6,18,45,
"50391862900",16,0,3,11,32,
"50391863000",14,0,10,17,35,
"50391863100",16,0,10,10,41,
"50392063800",26,0,5,24,53,
"50392066700",8,0,22,21,51,
"50392066800",16,0,11,19,45,
"50391858500",0,0,0,0,0,
"50194640000",0,0,0,0,0,
"50195450000",0,0,0,0,0,
"50195461000",0,0,0,0,0,
"50195462000",0,0,0,0,0,
"50195463000",0,0,0,0,0,
"50195470000",0,0,0,0,0,
"50195511000",0,0,0,0,0,
"50195512000",0,0,0,0,0,
"50195520000",0,0,0,0,0,
"50376320000",0,0,0,0,0,
"50391651800",0,0,0,0,0,
"50391868900",0,0,0,0,0,
"50392082800",0,0,0,0,0,
"50190210000",6,0,43,16,68,
"50193022000",8,0,3,7,20,
"50193051000",0,0,4,0,4,
"50195641000",0,0,0,0,3,
"50195750000",20,0,28,12,60,
"50195760000",7,0,11,17,32,
"50391457300",4,0,25,8,34,
"50391459800",4,0,7,4,13,
"50391664600",0,0,7,19,24,
"50391858400",13,0,10,21,40,
"50391924300",20,0,12,26,56,
"50392012600",0,0,0,0,4,
"50392064600",18,0,26,18,58,
"50392070300",4,0,9,0,14,
"50392076900",12,0,10,17,40,
"50226350000",0,0,0,0,0,
"50226490000",0,0,0,0,0,
"50226810000",0,0,0,0,0,
"50228160000",0,0,0,0,0,
"50228180000",14,0,0,0,20,
"50228190000",10,3,8,0,21,
"50228200000",0,0,0,0,0,
"50228210000",17,0,5,0,25,
"50228220000",9,0,6,3,19,
"50385830000",0,0,0,0,0,
"50385840000",0,0,0,0,0,
"50385850000",0,0,0,0,0,
"50226480000",0,0,0,0,0,
"50228230000",21,5,10,0,34,
"50228310000",13,0,6,4,27,
"50228320000",24,0,11,0,30,
"50228330000",20,3,6,4,24,
"50385620000",0,0,0,0,0,
"50385630000",0,0,0,0,0,
"50385642000",0,0,0,0,0,
"50391979200",18,0,9,5,31,
"50227400000",18,0,3,13,40,
"50227410000",18,0,13,21,49,
"50227430000",0,0,0,0,0,
"50227450000",15,0,3,13,26,
"50391573600",32,0,6,10,50,
"50391574900",10,0,8,9,28,
"50391661200",33,0,3,8,40,
"50391661300",22,0,17,14,52,
"50391692500",15,0,9,8,25,
"50226270000",0,0,0,0,0,
"50227480000",0,0,0,25,26,
"50227640000",20,0,0,13,40,
"50227650000",18,0,10,12,36,
"50227680000",10,0,8,10,28,
"50227710000",19,0,10,13,43,
"50385870000",0,0,0,0,0,
"50391553000",25,0,4,5,30,
"50391555900",0,0,0,0,0,
"50391569500",21,0,8,0,29,
"50391664800",0,0,0,0,4,
"50391665400",0,0,0,0,0,
"50391666300",8,0,0,0,13,
"50391945600",13,0,18,15,48,
"50391948400",0,0,0,0,0,
"50392006400",7,0,0,0,9,
"50226280000",32,0,17,13,61,
"50226290000",25,0,9,0,39,
"50227720000",17,0,14,10,38,
"50227730000",20,0,15,10,45,
"50227750000",12,0,6,19,36,
"50227760000",23,0,7,7,31,
"50227770000",14,0,10,0,22,
"50227490000",0,0,0,0,0,
"50227780000",23,0,9,19,47,
"50227790000",31,0,12,4,45,
"50227800000",24,0,10,7,41,
"50227810000",21,0,12,10,42,
"50227820000",13,0,10,8,29,
"50227530000",21,0,7,13,45,
"50227540000",22,0,9,21,49,
"50227550000",32,0,5,0,44,
"50227560000",19,0,6,5,30,
"50227832000",0,0,0,0,0,
"50227380000",38,0,8,0,48,
"50227620000",28,0,34,23,85,
"50227630000",19,0,7,7,33,
"50385921000",0,0,0,0,0,
"50385922000",0,0,0,0,0,
"50385923000",0,0,0,0,0,
"50385911000",27,0,12,0,34,
"50385912000",25,0,5,7,36,
"50391569200",30,0,9,5,42,
"50391569400",32,0,9,0,37,
"50227500000",25,0,31,10,69,
"50227510000",18,0,3,17,40,
"50227831000",0,0,0,0,0,
"50385880000",0,0,0,0,0,
"50391671600",11,0,12,12,39,
"50391671800",21,0,12,8,42,
"50227010000",16,0,52,0,71,
"50227850000",18,0,11,0,26,
"50227870000",15,0,11,3,33,
"50227910000",9,0,10,3,25,
"50391647300",0,0,0,0,0,
"50392066600",0,0,0,0,0,
"50226250000",15,0,11,10,33,
"50226260000",15,0,10,7,36,
"50227880000",29,0,15,11,54,
"50227890000",20,0,10,3,32,
"50227900000",0,0,0,0,0,
"50391570300",48,0,99,0,151,
"50391572400",13,0,3,0,24,
"50391572500",0,0,0,0,0,
"50391665500",7,0,16,0,19,
"50227570000",16,0,8,16,48,
"50227580000",33,0,6,15,59,
"50227590000",29,0,9,10,45,
"50227600000",26,0,4,8,39,
"50227610000",20,0,9,9,36,
"50227833000",0,0,0,0,0,
"50385900000",0,0,0,0,0,
"50227930000",0,0,0,0,0,
"50227940000",11,0,8,7,25,
"50227950000",0,0,0,0,0,
"50227961000",6,0,0,0,4,
"50227962000",7,0,5,0,14,
"50227970000",25,4,6,3,34,
"50391787900",0,0,0,0,0,
"50226470000",0,0,0,0,0,
"50228250000",0,0,0,0,0,
"50228260000",0,0,0,0,0,
"50228280000",24,0,4,0,28,
"50228290000",15,0,5,3,24,
"50228300000",19,5,0,0,25,
"50385641000",0,0,0,0,0,
"50385650000",0,0,0,0,0,
"50385660000",0,0,0,0,0,
"50385670000",0,0,0,0,0,
"50385680000",0,0,0,0,0,
"50386090000",0,0,0,0,0,
"50385930000",0,0,0,0,0,
"54078900000",0,0,0,0,0,
"50391658500",32,3,5,3,36,
"50391658600",36,0,10,3,54,
"50391795000",0,0,0,0,0,
"50391795400",43,0,13,5,54,
"50391795500",37,0,7,10,53,
"50391885400",38,0,10,5,53,
"50391887300",10,0,3,0,16,
"50392005700",0,0,0,0,0,
"50392069600",14,0,10,0,24,
"50391848300",25,0,7,4,38,
"50392083900",44,0,8,0,57,
"54040900000",17,0,3,3,27,
"50194940000",23,0,3,3,30,
"50194950000",22,0,9,0,35,
"50194992000",29,0,4,0,36,
"50391839600",13,0,13,0,25,
"50392024500",19,0,25,8,50,
"50392050600",9,0,17,4,24,
"50194774000",29,0,10,5,46,
"50194775000",28,0,0,0,27,
"50194776000",47,0,8,0,54,
"50391827800",0,0,0,0,0,
"50391827900",0,0,0,0,0,
"50392057900",0,0,0,0,0,
"50392060100",0,0,0,0,0,
"50187890000",18,0,9,0,26,
"50187920000",27,0,5,3,37,
"50194760000",3,0,11,5,15,
"50194850000",25,0,12,6,43,
"50194860000",20,0,9,5,35,
"50194520000",0,0,0,0,0,
"50194530000",52,0,9,7,64,
"50194580000",22,0,0,3,37,
"50194590000",23,5,5,5,34,
"50194600000",19,3,9,4,32,
"50194610000",0,0,0,0,0,
"50194621000",25,3,8,5,43,
"50376410000",0,0,0,0,0,
"50188030000",36,0,13,15,68,
"50195002000",24,0,11,0,39,
"50195010000",18,0,5,8,39,
"50195020000",35,0,10,17,56,
"50195030000",13,0,7,4,24,
"50195041000",10,0,8,4,22,
"50195042000",12,0,5,6,23,
"50376270000",0,0,0,0,0,
"50376280000",0,0,0,0,0,
"50391515100",0,0,0,0,0,
"50194920000",30,0,9,0,39,
"50194930000",22,3,8,5,31,
"50391640100",24,0,5,6,41,
"50391999200",26,0,9,0,25,
"50194960000",27,0,3,4,38,
"50194970000",19,0,0,4,32,
"50391819400",25,0,6,3,37,
"50391826700",0,0,0,0,0,
"50190040000",86,0,135,59,285,
"50194771000",22,0,7,5,28,
"50188020000",39,0,3,0,44,
"50195131000",25,0,0,9,40,
"50195132000",24,0,0,0,23,
"50195152000",18,0,3,0,24,
"50391606400",45,0,3,0,53,
"50391607700",38,0,0,6,42,
"50391988400",23,0,7,0,31,
"50391996700",0,0,0,0,0,
"50187860000",18,0,4,15,31,
"50187880000",13,4,6,10,26,
"50187950000",14,0,5,3,30,
"50195180000",0,0,0,0,0,
"50195190000",0,0,0,0,0,
"50195200000",12,0,3,9,25,
"50195210000",12,0,4,11,27,
"50195220000",26,0,18,11,62,
"50195240000",16,0,9,12,39,
"50376390000",0,0,0,0,0,
"50376400000",0,0,0,0,0,
"50190030000",9,0,33,14,56,
"50194870000",0,0,0,0,0,
"50194880000",23,0,10,0,35,
"50194890000",25,0,9,0,36,
"50187840000",39,0,9,10,48,
"50195160000",0,0,0,0,0,
"50195230000",7,0,4,4,11,
"50195250000",24,0,6,0,43,
"50195260000",28,0,13,3,40,
"50195270000",36,0,5,10,60,
"50195280000",29,0,3,12,44,
"50376300000",0,0,0,0,0,
"50194650000",0,0,0,0,0,
"50194670000",19,0,15,0,39,
"50194680000",14,0,9,0,25,
"50194730000",22,0,9,9,29,
"50194740000",23,0,6,0,34,
"50194750000",25,0,6,6,30,
"50194720000",0,0,0,0,0,
"50194800000",32,0,17,3,53,
"50194810000",29,0,12,0,41,
"50194820000",27,0,18,4,48,
"50194830000",45,0,14,4,62,
"50194840000",15,0,0,0,19,
"50194690000",20,0,5,0,32,
"50194700000",40,3,8,0,50,
"50194711000",29,0,9,0,35,
"50194772000",10,0,4,0,19,
"50194780000",22,0,3,0,23,
"50194790000",30,0,11,0,43,
"50226340000",0,0,0,0,0,
"50228340000",0,0,0,0,0,
"50228350000",24,3,6,0,28,
"50228360000",29,0,3,3,32,
"50228370000",24,0,7,0,32,
"50228380000",35,0,6,5,40,
"50228390000",25,0,0,3,30,
"50385550000",0,0,0,0,0,
"50385560000",0,0,0,0,0,
"50385570000",0,0,0,0,0,
"50385580000",0,0,0,0,0,
"50385590000",0,0,0,0,0,
"50385600000",0,0,0,0,0,
"50385610000",0,0,0,0,0,
"50386080000",0,0,0,0,0,
"50391432800",0,0,0,0,0,
"54001500000",21,0,44,7,74,
"54016800000",14,0,11,0,19,
"50194544000",43,0,9,6,55,
"50194545000",44,0,3,4,55,
"50391430400",24,3,3,3,33,
"50391484500",0,0,0,0,0,
"50391635500",7,0,7,0,10,
"50391944600",0,0,0,0,0,
"54023000000",0,0,0,0,0,
"54044200000",17,0,6,3,30,
"50195123000",39,0,3,7,48,
"50195124000",9,0,0,0,9,
"50195290000",0,0,0,0,0,
"50391448400",41,0,4,5,49,
"50391608600",43,0,6,3,55,
"50391819500",0,0,0,0,0,
"50391830400",60,0,4,0,63,
"50391830500",36,0,6,0,36,
"54038900000",19,0,3,0,22,
"54077600000",34,0,9,0,40,
"50194713000",43,0,3,0,46,
"50194716000",34,0,3,4,44,
"50194777000",36,0,14,3,49,
"50194778000",31,0,10,4,47,
"50194631000",48,4,4,0,57,
"50194632000",30,0,12,3,48,
"50391551500",28,0,13,3,43,
"50391929500",23,0,4,0,28,
"50392053700",32,0,6,0,39,
"50391446000",53,0,10,0,64,
"50391826800",27,0,3,0,37,
"50391826900",0,0,0,0,0,
"50391839300",37,0,12,6,53,
"50392053600",23,0,4,0,24,
"50391472600",34,0,3,0,35,
"50391484400",28,0,0,0,35,
"50391606700",20,0,13,3,33,
"50391607300",0,0,0,0,0,
"50391944800",50,0,6,0,55,
"50194561200",42,3,0,4,48,
"50194569000",42,0,10,8,57,
"50391839500",28,0,8,8,46,
"50391518800",41,0,6,0,48,
"50391838400",22,0,12,0,32,
"50392056500",0,0,0,0,0,
"50392061100",22,0,10,8,33,
"50391520100",39,0,6,9,52,
"50391578900",0,0,0,0,0,
"50391685600",11,0,4,0,14,
"50391818200",26,0,6,0,41,
"50391826400",14,0,3,6,27,
"50391828200",15,0,7,8,30,
"50391830300",18,0,9,4,32,
"50391921000",32,4,8,7,43,
"50392078000",24,0,7,0,35,
"50391533000",25,0,41,0,64,
"50391993300",29,0,6,4,39,
"50392048000",20,0,3,0,26,
"50194634000",40,0,5,5,47,
"50194637000",37,0,10,0,47,
"50391828400",42,0,13,0,54,
"50391828500",29,0,5,4,36,
"50391591600",41,0,15,4,53,
"50391949900",46,0,7,4,57,
"50391982900",24,0,3,0,26,
"50391986200",20,0,6,0,31,
"50194636000",31,3,3,3,43,
"50194715000",33,0,8,0,43,
"50194994000",39,0,24,0,69,
"50391686200",41,0,8,4,59,
"50391807000",25,0,8,4,34,
"50391817900",31,0,5,0,37,
"50391826200",25,5,11,0,45,
"50391826300",30,0,4,3,37,
"50391828000",0,0,0,0,0,
"50391828100",0,0,0,0,0,
"50391829900",0,0,0,0,0,
"50391830100",0,0,0,0,0,
"50391830200",0,0,0,0,0,
"50391920900",27,0,5,0,30,
"50391995800",0,0,0,0,0,
"50392054100",0,0,0,0,0,
"50391827000",0,0,0,0,0,
"50392085400",0,0,0,0,0,
"50194542000",54,0,9,4,62,
"50391840900",0,0,0,0,0,
"50391841000",22,0,5,4,31,
"50392060900",25,0,3,0,26,
"50391839400",29,0,4,4,38,
"54023700000",0,0,0,0,0,
"54035500000",0,0,0,0,0,
"54043300000",20,7,14,0,39,
"54043800000",17,0,15,0,28,
"54043900000",0,0,0,0,0,
"54044000000",24,0,6,0,32,
"54044100000",19,0,7,5,36,
"50391437700",53,0,4,4,63,
"50391645700",38,0,3,0,45,
"50391651200",40,0,7,4,55,
"50391827100",28,0,4,0,37,
"50391828300",24,0,4,3,34,
"50392001000",30,0,6,3,36,
"50392054000",44,0,8,3,48,
"50194660000",0,0,0,0,0,
"50194900000",41,0,17,0,59,
"50391996300",0,0,0,0,0,
"50391996800",44,0,15,4,61,
"50194567100",113,0,67,22,201,
"50391553300",29,0,4,3,33,
"50391807400",26,0,8,0,38,
"50194564000",33,0,7,3,45,
"50194566000",27,0,0,0,33,
"50391437800",31,4,3,0,42,
"50391630700",27,0,5,0,32,
"50391838300",0,0,0,0,0,
"50391970800",31,0,9,0,47,
"50194572000",37,0,4,7,49,
"50194573000",41,0,12,0,49,
"50391715500",34,3,14,10,57,
"50391826100",13,0,7,0,27,
"50392052200",41,0,8,4,57,
"54015600000",32,0,4,0,37,
"54016900000",0,0,0,0,0,
"54021400000",0,0,0,0,0,
"54021500000",38,0,7,5,53,
"54021700000",33,0,8,3,38,
"54021800000",0,0,0,0,0,
"54021900000",36,0,5,4,45,
"54022000000",18,0,9,5,33,
"54022100000",21,3,3,5,28,
"54036100000",6,0,3,0,12,
"54079000000",0,0,0,0,0,
"54033200000",29,0,4,0,33,
"54034800000",36,0,9,0,44,
"54036600000",26,0,8,0,36,
"54039900000",18,0,5,0,23,
"54040700000",27,0,0,0,34,
"54077700000",3,0,0,0,5,
"50195050000",32,0,8,6,43,
"50195060000",0,0,0,0,0,
"50195090000",22,0,9,9,42,
"50195100000",13,0,8,12,30,
"50376290000",0,0,0,0,0,
"50187970000",18,0,6,16,47,
"50195070000",0,0,0,0,0,
"50195080000",15,0,4,7,30,
"50391454200",21,0,6,12,40,
"50391923000",32,5,0,0,32,
"50392058200",19,0,8,4,27,
"50391842500",24,0,15,5,46,
"50391842600",25,0,7,3,42,
"54036200000",0,0,0,0,0,
"54036300000",36,0,6,0,50,
"54036400000",38,0,14,5,54,
"54036500000",32,0,6,9,46,
"50187990000",20,0,4,3,27,
"50192630000",19,0,9,8,34,
"50192780000",22,0,9,4,43,
"50192790000",14,0,10,5,31,
"50195821000",23,0,7,10,42,
"50188000000",18,0,14,7,39,
"50188010000",15,0,24,4,44,
"50192640000",0,0,0,0,0,
"50192650000",12,0,8,0,22,
"50192920000",14,0,19,3,36,
"50187810000",23,0,11,4,41,
"50191950000",26,0,15,11,47,
"50192670000",24,0,16,3,44,
"50192680000",0,0,0,0,0,
"50192691000",17,0,22,8,44,
"50192692000",3,0,7,0,11,
"50192700000",38,3,7,7,60,
"50187900000",34,0,17,3,55,
"50191920000",0,0,0,0,0,
"50191960000",35,0,9,4,53,
"50191970000",57,6,19,3,79,
"50191910000",0,0,0,0,0,
"50191930000",24,0,14,6,41,
"50191940000",38,0,11,3,48,
"50187600000",38,0,10,4,49,
"50191812000",22,0,9,5,37,
"50191830000",18,0,0,4,30,
"50391869800",23,0,15,4,45,
"50391871100",19,0,25,5,50,
"50187660000",18,0,12,3,28,
"50191820000",24,0,9,5,39,
"50191840000",32,0,11,3,45,
"50191850000",28,0,6,4,40,
"50191890000",31,0,5,0,43,
"50192508000",18,0,9,0,23,
"50187310000",18,0,10,8,33,
"50187370000",20,0,4,9,38,
"50191980000",25,0,7,20,53,
"50191990000",0,0,0,0,0,
"50192000000",0,0,0,0,0,
"50192020000",26,0,7,11,48,
"50192060000",21,0,0,10,36,
"50192070000",0,0,0,0,0,
"50192110000",0,0,0,0,0,
"50376930000",0,0,0,0,0,
"50376940000",0,0,0,0,0,
"50376960000",0,0,0,0,0,
"50376970000",0,0,0,0,0,
"50376980000",0,0,0,0,0,
"50377000000",0,0,0,0,0,
"50377010000",0,0,0,0,0,
"50391721600",19,0,12,8,42,
"50392064900",18,0,6,10,31,
"50392081100",14,0,18,10,36,
"50188060000",14,0,11,12,35,
"50192410000",0,0,0,0,0,
"50192440000",23,0,6,8,38,
"50192451000",11,0,4,0,15,
"50192452000",11,0,7,0,18,
"50192551000",58,0,23,4,81,
"50192552000",29,0,3,3,40,
"50192553000",31,0,3,3,43,
"50377250000",0,0,0,0,0,
"50391572600",0,0,0,0,0,
"50391667400",42,0,10,9,67,
"50391869600",16,0,3,7,35,
"50392083000",0,0,0,0,0,
"50187800000",19,0,15,0,39,
"50187850000",12,0,12,3,30,
"50187930000",21,0,10,0,32,
"50192400000",0,0,0,0,0,
"50192460000",22,0,12,9,44,
"50192472000",17,0,15,0,37,
"50192540000",0,0,0,0,0,
"50391578400",19,0,19,9,47,
"50392006700",29,0,9,6,48,
"50392006800",26,0,16,7,49,
"50192520000",27,0,10,11,51,
"50192530000",30,3,10,7,53,
"50192570000",0,0,0,0,0,
"50192580000",23,0,12,9,45,
"50192590000",0,0,0,0,0,
"50391493500",26,0,10,6,39,
"50391978800",0,0,0,0,0,
"50192620000",54,0,81,24,155,
"50195822000",0,0,0,0,0,
"50195823000",25,0,23,9,47,
"50195824000",16,0,8,4,34,
"50195826000",3,0,0,0,3,
"50391660500",34,0,26,6,67,
"50392004100",17,0,11,3,34,
"50187330000",21,3,18,8,48,
"50187340000",27,0,9,8,47,
"50187350000",15,0,10,6,26,
"50190070000",0,0,10,22,36,
"50192010000",29,0,13,7,49,
"50192200000",9,0,9,7,31,
"50192220000",6,0,16,6,33,
"50391483400",17,0,8,8,31,
"50192180000",7,0,24,0,37,
"50192190000",3,0,13,3,15,
"50192350000",9,0,25,9,46,
"50192360000",17,0,23,8,46,
"50192380000",9,0,25,9,41,
"50391514600",4,0,28,8,44,
"50391551300",10,0,14,7,33,
"50391869700",4,0,20,0,24,
"50391955000",3,0,22,4,33,
"50192080000",19,0,10,4,25,
"50192090000",0,0,0,0,0,
"50192130000",45,0,22,10,74,
"50192140000",15,0,10,4,29,
"50195810000",27,0,8,8,39,
"50192241000",26,0,8,10,46,
"50192250000",30,0,13,4,42,
"50192260000",0,0,0,0,0,
"50192270000",34,0,18,13,64,
"50391870900",48,0,34,7,84,
"50190100000",0,0,0,0,0,
"50190110000",5,0,27,4,39,
"50192152000",10,0,14,4,26,
"50391870800",27,3,18,5,48,
"50392068000",41,0,17,5,65,
"50187420000",0,0,0,0,0,
"50192160000",15,0,16,3,37,
"50192231000",13,0,17,4,33,
"50192310000",15,0,17,8,43,
"50192321000",17,0,28,3,50,
"50192330000",20,0,22,15,59,
"50192340000",9,0,11,3,28,
"50391551200",20,0,20,8,49,
"50195570000",39,0,11,12,56,
"50391951600",41,0,21,3,66,
"50189951000",0,0,0,0,0,
"50189953000",0,0,0,0,0,
"50192730000",0,0,0,0,0,
"50192740000",54,0,151,15,228,
"50191880000",0,0,0,0,0,
"50192504000",33,0,16,3,48,
"50192505000",22,0,11,3,39,
"50391489900",24,3,5,3,39,
"50391866000",39,0,12,7,62,
"50391894300",6,0,0,0,3,
"50391923100",24,0,3,3,34,
"50192507000",40,0,15,4,58,
"50192509000",49,4,15,5,72,
"50191870000",0,0,0,0,0,
"50191860000",40,0,9,0,43,
"50191901000",20,0,15,3,40,
"50191902000",23,0,3,0,31,
"50191903000",13,0,5,3,19,
"50192506000",0,0,0,0,0,
"50192660000",0,0,0,0,0,
"50192710000",22,0,20,8,47,
"50192720000",24,0,23,5,50,
"50192750000",0,0,0,0,0,
"50192760000",24,0,12,7,41,
"50192770000",19,0,11,5,36,
"50191791000",13,0,3,5,20,
"50191792000",32,0,9,10,47,
"50191795000",23,0,4,17,40,
"50191796000",34,0,3,14,54,
