Australian Bureau of Statistics

"2021 Census - counting dwellings, place of enumeration"
"SA1 (EN) by IRSAD Deciles at SA1 Level (Area)"
"Counting: Dwelling Records"

Filters:
"Default Summation","Dwelling Records"

"IRSAD Deciles at SA1 Level (Area)","Decile 1","Decile 2","Decile 3","Decile 4","Decile 5","Decile 6","Decile 7","Decile 8","Decile 9","Decile 10","Total",
"SA1 (EN)",
"50501107904",0,0,0,0,0,0,308,0,0,0,308,
"50501107905",0,0,0,0,0,0,0,219,0,0,219,
"50501107906",0,0,0,0,0,0,0,0,0,209,209,
"50501107907",0,0,0,0,0,0,0,0,0,150,150,
"50501107908",0,0,0,0,0,0,0,0,196,0,196,
"50501107909",0,0,0,0,0,0,0,0,185,0,185,
"50501107910",0,0,0,0,0,0,0,0,179,0,179,
"50501107911",0,0,0,0,0,0,180,0,0,0,180,
"50501107912",0,0,0,0,0,0,0,180,0,0,180,
"50501107913",0,0,0,0,0,0,219,0,0,0,219,
"50501107914",0,0,0,0,0,0,0,0,0,0,0,
"50501107915",0,0,0,0,0,0,0,211,0,0,211,
"50501107916",0,0,0,0,0,0,0,114,0,0,114,
"50501107917",0,0,0,0,0,0,0,0,141,0,141,
"50501107918",0,0,0,0,0,0,0,164,0,0,164,
"50501107919",0,0,0,0,0,0,0,95,0,0,95,
"50501107920",0,0,0,0,0,0,124,0,0,0,124,
"50501107921",0,0,0,0,0,0,0,0,0,181,181,
"50501107922",0,0,0,0,0,0,146,0,0,0,146,
"50501107923",0,0,0,0,0,0,0,0,153,0,153,
"50501107924",0,0,0,0,0,0,0,0,0,0,0,
"50501107925",0,0,0,0,0,0,211,0,0,0,211,
"50501107926",0,0,0,0,0,0,0,215,0,0,215,
"50501107927",0,0,0,0,0,0,0,232,0,0,232,
"50501108001",0,0,0,0,0,0,0,0,146,0,146,
"50501108002",0,0,0,0,0,0,0,0,110,0,110,
"50501108003",0,0,0,0,0,0,0,142,0,0,142,
"50501108004",0,0,0,0,0,0,0,62,0,0,62,
"50501108005",0,0,0,0,0,0,174,0,0,0,174,
"50501108006",0,0,0,0,0,0,0,0,0,99,99,
"50501108007",0,0,0,0,0,0,0,0,200,0,200,
"50501108008",0,0,0,0,0,0,0,124,0,0,124,
"50501108009",0,0,0,0,0,0,0,81,0,0,81,
"50501108010",0,0,0,0,0,0,0,0,0,125,125,
"50501108011",0,0,0,0,0,0,0,145,0,0,145,
"50501108012",0,0,0,0,0,0,0,0,101,0,101,
"50501108013",0,0,0,0,0,0,0,95,0,0,95,
"50501108014",0,0,0,0,0,0,0,213,0,0,213,
"50501108015",0,0,0,0,0,0,0,0,109,0,109,
"50501108016",0,0,0,0,0,0,0,0,0,0,0,
"50501108017",0,0,0,0,0,107,0,0,0,0,107,
"50501108018",0,0,0,0,0,0,0,0,124,0,124,
"50501108019",0,0,0,0,0,0,0,182,0,0,182,
"50501108020",0,0,0,0,0,0,0,144,0,0,144,
"50501108021",0,0,0,0,0,0,0,0,129,0,129,
"50501108022",0,0,0,0,0,0,184,0,0,0,184,
"50501108023",0,0,0,0,0,0,0,110,0,0,110,
"50501108101",0,0,0,0,0,0,152,0,0,0,152,
"50501108102",0,0,0,0,0,0,179,0,0,0,179,
"50501108103",0,0,0,0,0,0,177,0,0,0,177,
"50501108104",0,0,0,0,0,0,0,0,0,0,0,
"50501108105",0,0,0,0,0,0,110,0,0,0,110,
"50501108106",0,0,0,0,0,0,178,0,0,0,178,
"50501108107",0,0,0,0,0,215,0,0,0,0,215,
"50501108108",0,0,0,0,0,0,159,0,0,0,159,
"50501108109",0,0,0,0,0,0,142,0,0,0,142,
"50501108110",0,0,0,0,0,130,0,0,0,0,130,
"50501108111",0,0,0,0,0,0,0,157,0,0,157,
"50501108112",0,0,0,0,170,0,0,0,0,0,170,
"50501108113",0,0,0,0,0,0,134,0,0,0,134,
"50501108114",0,0,0,0,0,0,197,0,0,0,197,
"50501108115",0,0,0,0,0,0,199,0,0,0,199,
"50501108116",0,0,0,0,0,0,0,0,0,0,0,
"50501108117",0,0,0,0,0,0,0,201,0,0,201,
"50501108118",0,0,0,0,0,0,131,0,0,0,131,
"50501108119",0,0,0,0,0,162,0,0,0,0,162,
"50501108120",0,0,0,0,0,0,108,0,0,0,108,
"50501108121",0,0,0,0,0,0,179,0,0,0,179,
"50501108122",0,0,0,0,0,0,0,84,0,0,84,
"50501108123",0,0,0,0,0,0,0,198,0,0,198,
"50501108124",0,0,0,0,0,0,0,106,0,0,106,
"50501108201",0,0,0,0,0,0,0,0,117,0,117,
"50501108202",0,0,0,0,0,0,0,0,161,0,161,
"50501108203",0,0,0,0,0,0,0,0,0,143,143,
"50501108204",0,0,0,0,0,0,0,0,127,0,127,
"50501108205",0,0,0,0,0,0,0,0,112,0,112,
"50501108206",0,0,0,0,0,0,0,0,250,0,250,
"50501108207",0,0,0,0,0,0,0,166,0,0,166,
"50501108208",0,0,0,0,0,0,0,0,104,0,104,
"50501108209",0,0,0,0,0,300,0,0,0,0,300,
"50501108210",0,0,0,0,0,0,0,0,104,0,104,
"50501108211",0,0,0,0,0,0,0,0,201,0,201,
"50501108212",0,0,0,0,0,0,0,0,0,139,139,
"50501108213",0,0,0,0,0,0,0,0,0,115,115,
"50501108214",0,0,0,0,0,0,0,0,122,0,122,
"50501108215",0,0,0,0,0,0,0,0,154,0,154,
"50501108216",0,0,0,0,0,0,0,0,115,0,115,
"50501108217",0,0,0,0,0,0,0,0,139,0,139,
"50501108218",0,0,0,0,0,0,0,0,0,142,142,
"50501108219",0,0,0,0,0,0,0,0,177,0,177,
"50501108220",0,0,0,0,0,0,0,0,152,0,152,
"50501108221",0,0,0,0,0,0,0,0,0,124,124,
"50501108222",0,0,0,0,0,0,0,0,165,0,165,
"50501108223",0,0,0,0,0,0,0,0,213,0,213,
"50501108224",0,0,0,0,0,0,0,0,0,168,168,
"50501108225",0,0,0,0,0,0,0,0,234,0,234,
"50501108301",0,0,0,0,0,0,0,132,0,0,132,
"50501108302",0,0,0,0,0,0,0,173,0,0,173,
"50501108303",0,0,0,0,0,0,0,147,0,0,147,
"50501108304",0,0,0,0,0,0,0,132,0,0,132,
"50501108305",0,0,0,0,0,0,0,0,150,0,150,
"50501108306",0,0,0,0,0,0,130,0,0,0,130,
"50501108307",0,0,0,0,0,0,0,100,0,0,100,
"50501108308",0,0,0,0,0,0,0,0,101,0,101,
"50501108309",0,0,0,0,0,0,0,0,0,0,0,
"50501108310",0,0,0,0,0,0,0,136,0,0,136,
"50501108311",0,0,0,0,0,0,0,0,100,0,100,
"50501108312",0,0,0,0,0,0,0,112,0,0,112,
"50501108313",0,0,0,0,0,0,76,0,0,0,76,
"50501108314",0,0,0,0,0,0,0,180,0,0,180,
"50501108315",0,0,0,0,0,0,0,73,0,0,73,
"50501108316",0,0,0,0,0,0,0,77,0,0,77,
"50501108317",0,0,0,0,0,0,0,176,0,0,176,
"50501108318",0,0,0,0,0,0,0,138,0,0,138,
"50501108319",0,0,0,0,0,0,0,0,89,0,89,
"50501108320",0,0,0,195,0,0,0,0,0,0,195,
"50501108321",0,0,0,0,0,0,0,0,137,0,137,
"50501108322",0,0,0,0,0,0,0,0,156,0,156,
"50501108323",0,0,0,0,0,120,0,0,0,0,120,
"50501108324",0,0,0,0,0,0,0,80,0,0,80,
"50501108325",0,0,0,0,0,0,0,177,0,0,177,
"50501108326",0,0,0,0,0,0,0,260,0,0,260,
"50501108327",0,0,0,0,0,0,110,0,0,0,110,
"50501108328",0,0,0,0,0,0,0,0,0,0,0,
"50501108329",0,0,0,0,0,0,0,0,0,0,0,
"50501108330",0,0,0,0,0,0,0,0,0,0,0,
"50501108331",0,0,0,0,0,0,0,114,0,0,114,
"50502108401",0,0,0,0,0,202,0,0,0,0,202,
"50502108402",0,0,0,0,0,176,0,0,0,0,176,
"50502108403",0,0,0,0,0,0,225,0,0,0,225,
"50502108404",0,0,0,0,310,0,0,0,0,0,310,
"50502108405",0,0,0,0,348,0,0,0,0,0,348,
"50502108406",0,0,0,0,0,0,113,0,0,0,113,
"50502108407",0,0,0,0,114,0,0,0,0,0,114,
"50502108408",0,0,0,0,0,119,0,0,0,0,119,
"50502108409",0,0,0,0,0,164,0,0,0,0,164,
"50502108410",0,0,0,0,0,0,152,0,0,0,152,
"50502108411",0,0,0,0,0,0,162,0,0,0,162,
"50502108412",0,0,0,0,391,0,0,0,0,0,391,
"50502108413",0,0,0,0,213,0,0,0,0,0,213,
"50502108414",0,0,282,0,0,0,0,0,0,0,282,
"50502108415",0,0,0,0,0,0,0,160,0,0,160,
"50502108416",0,0,0,0,0,0,205,0,0,0,205,
"50502108417",0,0,0,0,0,0,139,0,0,0,139,
"50502108418",0,0,0,0,0,0,212,0,0,0,212,
"50502108419",0,0,0,0,0,146,0,0,0,0,146,
"50502108420",0,0,0,0,169,0,0,0,0,0,169,
"50502108421",0,0,0,0,0,214,0,0,0,0,214,
"50502108422",0,0,0,0,0,0,0,0,0,0,0,
"50502108423",0,0,0,0,133,0,0,0,0,0,133,
"50502108424",0,0,0,0,0,122,0,0,0,0,122,
"50502108425",0,0,0,186,0,0,0,0,0,0,186,
"50502108426",0,0,0,0,0,140,0,0,0,0,140,
"50502108427",0,0,0,0,0,174,0,0,0,0,174,
"50502108428",0,0,0,0,0,190,0,0,0,0,190,
"50502108429",0,0,0,0,202,0,0,0,0,0,202,
"50502108430",0,0,0,0,183,0,0,0,0,0,183,
"50502108431",0,0,0,0,0,167,0,0,0,0,167,
"50502108432",0,0,0,0,0,0,144,0,0,0,144,
"50502108433",0,0,0,0,0,240,0,0,0,0,240,
"50502108434",0,357,0,0,0,0,0,0,0,0,357,
"50502108435",0,264,0,0,0,0,0,0,0,0,264,
"50502108436",0,0,0,263,0,0,0,0,0,0,263,
"50502108437",0,0,0,0,310,0,0,0,0,0,310,
"50502108501",181,0,0,0,0,0,0,0,0,0,181,
"50502108502",123,0,0,0,0,0,0,0,0,0,123,
"50502108503",0,294,0,0,0,0,0,0,0,0,294,
"50502108504",0,231,0,0,0,0,0,0,0,0,231,
"50502108505",0,183,0,0,0,0,0,0,0,0,183,
"50502108506",0,337,0,0,0,0,0,0,0,0,337,
"50502108507",0,242,0,0,0,0,0,0,0,0,242,
"50502108508",300,0,0,0,0,0,0,0,0,0,300,
"50502108509",167,0,0,0,0,0,0,0,0,0,167,
"50502108510",164,0,0,0,0,0,0,0,0,0,164,
"50502108511",0,121,0,0,0,0,0,0,0,0,121,
"50502108512",131,0,0,0,0,0,0,0,0,0,131,
"50502108513",272,0,0,0,0,0,0,0,0,0,272,
"50502108514",184,0,0,0,0,0,0,0,0,0,184,
"50502108515",253,0,0,0,0,0,0,0,0,0,253,
"50502108516",0,292,0,0,0,0,0,0,0,0,292,
"50502108517",278,0,0,0,0,0,0,0,0,0,278,
"50502108518",0,186,0,0,0,0,0,0,0,0,186,
"50502108519",0,0,266,0,0,0,0,0,0,0,266,
"50502108520",0,352,0,0,0,0,0,0,0,0,352,
"50502108521",0,339,0,0,0,0,0,0,0,0,339,
"50502108522",0,170,0,0,0,0,0,0,0,0,170,
"50502108523",320,0,0,0,0,0,0,0,0,0,320,
"50502108524",0,0,394,0,0,0,0,0,0,0,394,
"50502108525",0,0,0,162,0,0,0,0,0,0,162,
"50502108526",0,304,0,0,0,0,0,0,0,0,304,
"50502108527",0,0,240,0,0,0,0,0,0,0,240,
"50502108528",0,208,0,0,0,0,0,0,0,0,208,
"50502108529",0,302,0,0,0,0,0,0,0,0,302,
"50502108530",0,173,0,0,0,0,0,0,0,0,173,
"50502108531",196,0,0,0,0,0,0,0,0,0,196,
"50502108532",96,0,0,0,0,0,0,0,0,0,96,
"50502108533",0,0,0,0,0,0,0,0,0,0,0,
"50502108534",0,0,0,0,0,0,0,0,0,0,0,
"50502108535",180,0,0,0,0,0,0,0,0,0,180,
"50502108536",0,103,0,0,0,0,0,0,0,0,103,
"50502108537",0,163,0,0,0,0,0,0,0,0,163,
"50502108538",0,0,0,0,0,0,0,0,0,0,0,
"50502108539",171,0,0,0,0,0,0,0,0,0,171,
"50502108540",100,0,0,0,0,0,0,0,0,0,100,
"50502108541",132,0,0,0,0,0,0,0,0,0,132,
"50502108542",173,0,0,0,0,0,0,0,0,0,173,
"50502108543",0,132,0,0,0,0,0,0,0,0,132,
"50502108544",107,0,0,0,0,0,0,0,0,0,107,
"50502108701",0,0,0,0,0,0,0,0,0,0,0,
"50502108801",0,0,0,0,0,0,247,0,0,0,247,
"50502108802",0,0,0,0,0,0,0,0,0,0,0,
"50502108803",0,0,0,0,0,0,0,0,270,0,270,
"50502108804",0,0,0,0,0,223,0,0,0,0,223,
"50502108805",0,0,0,0,0,0,0,209,0,0,209,
"50502108806",0,0,0,0,0,0,0,0,0,146,146,
"50502108807",0,0,0,0,0,0,0,0,125,0,125,
"50502108808",0,0,0,0,0,204,0,0,0,0,204,
"50502108809",0,0,0,0,0,234,0,0,0,0,234,
"50502108810",0,0,0,0,0,0,0,0,264,0,264,
"50502108811",0,0,0,0,0,0,0,0,249,0,249,
"50502108812",0,0,0,0,0,0,201,0,0,0,201,
"50502108813",0,0,0,0,0,0,264,0,0,0,264,
"50502108814",0,0,0,0,0,0,0,306,0,0,306,
"50502108815",0,0,0,0,0,0,0,0,283,0,283,
"50502108816",0,0,0,0,0,0,0,0,0,214,214,
"50502108817",0,0,0,0,0,0,0,0,152,0,152,
"50502108818",0,0,0,0,464,0,0,0,0,0,464,
"50502108819",0,0,0,0,0,506,0,0,0,0,506,
"50502108820",0,0,0,0,0,312,0,0,0,0,312,
"50502108821",0,0,0,0,0,0,0,0,275,0,275,
"50502108822",0,0,0,0,0,0,0,347,0,0,347,
"50502108823",0,0,0,0,0,277,0,0,0,0,277,
"50502108824",0,0,0,0,0,0,398,0,0,0,398,
"50502108825",0,0,0,0,0,0,0,306,0,0,306,
"50502108826",0,0,0,0,0,0,0,235,0,0,235,
"50502108827",0,0,0,0,0,0,0,115,0,0,115,
"50502108828",0,0,0,0,0,334,0,0,0,0,334,
"50502108829",0,0,0,274,0,0,0,0,0,0,274,
"50502108830",0,0,0,0,0,0,0,248,0,0,248,
"50502108831",0,0,0,0,0,307,0,0,0,0,307,
"50502108832",0,0,0,0,0,172,0,0,0,0,172,
"50502108833",0,0,0,0,0,0,0,0,0,142,142,
"50502108834",0,0,0,0,0,284,0,0,0,0,284,
"50502108835",0,0,0,0,0,0,0,0,0,213,213,
"50502108901",0,0,0,0,0,0,0,0,253,0,253,
"50502108903",0,0,0,0,0,0,0,0,78,0,78,
"50502108904",0,0,0,0,0,0,0,0,0,0,0,
"50502108905",0,0,0,0,0,143,0,0,0,0,143,
"50502108906",0,0,0,0,0,0,0,167,0,0,167,
"50502108907",0,0,0,0,0,0,0,0,161,0,161,
"50502108909",0,0,0,0,0,0,0,0,259,0,259,
"50502108910",0,0,0,0,0,0,0,0,0,0,0,
"50502108911",0,0,0,0,0,0,0,0,124,0,124,
"50502108912",0,0,0,0,0,0,0,0,0,156,156,
"50502108913",0,0,0,0,0,0,231,0,0,0,231,
"50502108914",0,0,0,0,0,0,0,0,0,262,262,
"50502108915",0,0,0,0,0,0,0,0,0,42,42,
"50502108916",0,0,0,0,0,0,0,0,145,0,145,
"50502108917",0,0,0,0,0,0,0,0,0,154,154,
"50502108918",0,0,0,0,0,0,0,0,0,188,188,
"50502108919",0,0,0,0,0,0,0,73,0,0,73,
"50502108920",0,0,0,0,0,0,0,141,0,0,141,
"50502108921",0,0,0,0,0,0,0,0,241,0,241,
"50502108923",0,0,0,0,0,0,0,0,0,185,185,
"50502108924",0,0,0,0,0,0,0,0,193,0,193,
"50502108925",0,0,0,0,0,0,0,0,0,167,167,
"50502108926",0,0,0,0,0,0,0,0,0,256,256,
"50502108927",0,0,0,0,0,0,0,0,151,0,151,
"50502108928",0,0,0,0,0,0,0,0,0,0,0,
"50502108929",0,0,0,0,0,0,269,0,0,0,269,
"50502108930",0,0,0,0,0,0,0,0,0,207,207,
"50502108931",0,0,0,0,0,0,0,0,128,0,128,
"50502108932",0,0,0,0,0,0,0,0,168,0,168,
"50502108933",0,0,0,0,0,0,0,0,210,0,210,
"50502108934",0,0,0,0,0,0,72,0,0,0,72,
"50502108935",0,0,0,0,0,0,0,0,218,0,218,
"50502108937",0,0,0,0,0,0,0,0,0,0,0,
"50502108938",0,0,0,0,0,0,0,0,185,0,185,
"50502108939",0,0,0,0,0,0,0,0,113,0,113,
"50502108940",0,0,0,0,0,0,0,0,98,0,98,
"50502108941",0,0,0,0,0,0,0,0,213,0,213,
"50502108942",0,0,0,0,0,0,0,0,0,148,148,
"50502108943",0,0,0,0,0,0,0,0,0,177,177,
"50502108944",0,0,0,0,0,0,0,0,0,125,125,
"50502108945",0,0,0,0,0,0,0,0,0,59,59,
"50502108947",0,0,0,0,0,0,0,0,0,99,99,
"50502108948",0,0,0,0,0,0,0,0,190,0,190,
"50502108949",0,0,0,0,0,0,0,0,0,129,129,
"50502108950",0,0,0,0,0,0,0,0,143,0,143,
"50502108951",0,0,0,0,0,0,0,0,0,202,202,
"50502108952",0,0,0,0,0,0,0,0,138,0,138,
"50502108953",0,0,0,0,0,0,0,0,205,0,205,
"50502108954",0,0,0,0,0,0,0,0,0,88,88,
"50502108955",0,0,0,0,0,0,0,193,0,0,193,
"50502108956",0,0,0,0,0,0,0,0,0,99,99,
"50502108957",0,0,0,0,0,0,0,125,0,0,125,
"50502108958",0,0,0,0,0,0,0,0,171,0,171,
"50502108959",0,0,0,0,0,0,0,133,0,0,133,
"50502108960",0,0,0,0,0,0,0,0,0,93,93,
"50502109002",0,0,0,217,0,0,0,0,0,0,217,
"50502109003",0,0,0,142,0,0,0,0,0,0,142,
"50502109004",0,0,0,421,0,0,0,0,0,0,421,
"50502109005",0,0,0,0,0,355,0,0,0,0,355,
"50502109006",0,0,0,0,200,0,0,0,0,0,200,
"50502109007",0,0,0,0,0,324,0,0,0,0,324,
"50502109008",0,0,0,223,0,0,0,0,0,0,223,
"50502109009",0,0,0,301,0,0,0,0,0,0,301,
"50502109010",0,0,0,250,0,0,0,0,0,0,250,
"50502109011",196,0,0,0,0,0,0,0,0,0,196,
"50502109012",251,0,0,0,0,0,0,0,0,0,251,
"50502109013",0,0,393,0,0,0,0,0,0,0,393,
"50502109014",0,0,0,295,0,0,0,0,0,0,295,
"50502109016",0,0,409,0,0,0,0,0,0,0,409,
"50502109017",0,0,343,0,0,0,0,0,0,0,343,
"50502109019",0,0,253,0,0,0,0,0,0,0,253,
"50502109020",0,344,0,0,0,0,0,0,0,0,344,
"50502109021",0,0,284,0,0,0,0,0,0,0,284,
"50502109022",0,0,443,0,0,0,0,0,0,0,443,
"50502109023",0,0,0,468,0,0,0,0,0,0,468,
"50502109024",0,0,230,0,0,0,0,0,0,0,230,
"50502109025",0,356,0,0,0,0,0,0,0,0,356,
"50502109027",0,0,0,356,0,0,0,0,0,0,356,
"50502109028",0,0,0,367,0,0,0,0,0,0,367,
"50502109029",0,0,0,286,0,0,0,0,0,0,286,
"50502109030",0,0,0,329,0,0,0,0,0,0,329,
"50502109031",0,0,0,228,0,0,0,0,0,0,228,
"50502109032",0,0,200,0,0,0,0,0,0,0,200,
"50502109033",0,0,0,288,0,0,0,0,0,0,288,
"50502109034",0,0,179,0,0,0,0,0,0,0,179,
"50502109035",0,0,0,162,0,0,0,0,0,0,162,
"50502109036",0,0,0,237,0,0,0,0,0,0,237,
"50502109101",0,0,0,0,0,0,0,164,0,0,164,
"50502109201",0,0,0,0,0,0,0,0,228,0,228,
"50502109202",0,0,0,0,0,0,0,0,288,0,288,
"50502109203",0,0,0,0,0,0,0,0,296,0,296,
"50502109204",0,0,0,0,0,0,0,293,0,0,293,
"50502109205",0,0,0,0,0,0,0,272,0,0,272,
"50502109206",0,0,0,0,0,0,0,251,0,0,251,
"50502109207",0,0,0,0,0,0,0,0,366,0,366,
"50502109208",0,0,0,0,0,0,297,0,0,0,297,
"50502109209",0,0,0,0,0,0,0,0,334,0,334,
"50502109210",0,0,0,0,0,0,0,0,364,0,364,
"50502109211",0,0,0,0,0,0,0,0,282,0,282,
"50502109212",0,0,0,0,0,0,0,353,0,0,353,
"50502109213",0,0,0,0,0,0,0,212,0,0,212,
"50502109214",0,0,0,0,0,0,0,188,0,0,188,
"50502109215",0,0,0,0,0,0,0,212,0,0,212,
"50502109216",0,0,0,0,0,0,622,0,0,0,622,
"50502109217",0,0,0,0,0,0,0,298,0,0,298,
"50502109218",0,0,0,0,0,0,0,256,0,0,256,
"50502109219",0,0,0,0,0,0,0,0,296,0,296,
"50502109220",0,0,0,0,0,0,234,0,0,0,234,
"50502109221",0,0,0,0,0,0,335,0,0,0,335,
"50502109222",0,0,0,0,0,0,365,0,0,0,365,
"50502109223",0,0,0,0,0,0,0,228,0,0,228,
"50502109224",0,0,0,0,0,0,0,362,0,0,362,
"50502109225",0,0,0,0,0,0,0,233,0,0,233,
"50502109226",0,0,0,0,0,0,253,0,0,0,253,
"50502109227",0,0,0,0,0,0,0,0,208,0,208,
"50502109228",0,0,0,0,0,0,0,288,0,0,288,
"50502109229",0,0,0,0,0,0,0,0,148,0,148,
"50502109230",0,0,0,0,0,0,0,0,0,201,201,
"50502109231",0,0,0,0,0,0,0,283,0,0,283,
"50502109232",0,0,0,0,0,332,0,0,0,0,332,
"50502109301",0,0,0,0,313,0,0,0,0,0,313,
"50502109302",0,0,0,0,391,0,0,0,0,0,391,
"50502109303",0,0,0,0,0,0,0,0,191,0,191,
"50502109304",0,0,0,0,0,0,159,0,0,0,159,
"50502109305",0,0,0,0,0,198,0,0,0,0,198,
"50502109306",0,0,0,0,0,216,0,0,0,0,216,
"50502109307",0,0,0,0,0,208,0,0,0,0,208,
"50502109308",0,0,0,0,0,0,0,0,0,247,247,
"50502109309",0,0,0,0,207,0,0,0,0,0,207,
"50502109310",0,0,367,0,0,0,0,0,0,0,367,
"50502109311",0,0,0,0,203,0,0,0,0,0,203,
"50502109312",0,0,0,351,0,0,0,0,0,0,351,
"50502109313",0,0,0,272,0,0,0,0,0,0,272,
"50502109314",0,0,0,0,0,188,0,0,0,0,188,
"50502109315",0,0,0,0,175,0,0,0,0,0,175,
"50502109316",0,0,0,0,0,0,0,0,0,170,170,
"50502109317",0,0,0,0,0,0,0,241,0,0,241,
"50502109318",0,0,0,0,0,0,210,0,0,0,210,
"50502109319",0,0,0,0,121,0,0,0,0,0,121,
"50502109320",0,0,0,0,0,0,0,0,0,158,158,
"50502109321",0,0,0,0,0,0,237,0,0,0,237,
"50502109322",0,0,0,0,0,0,174,0,0,0,174,
"50502109323",0,0,0,0,0,0,181,0,0,0,181,
"50502109324",0,0,0,0,0,0,119,0,0,0,119,
"50502109325",0,0,0,0,0,0,130,0,0,0,130,
"50502109326",0,0,0,0,0,0,139,0,0,0,139,
"50502109327",0,0,0,0,0,0,0,0,0,320,320,
"50502109328",0,0,0,0,0,0,0,0,143,0,143,
"50502109329",0,0,0,0,0,0,0,0,0,338,338,
"50502109330",0,0,0,0,0,0,0,0,0,0,0,
"50502109401",0,0,0,0,0,0,0,0,141,0,141,
"50502109402",0,0,0,0,0,0,0,0,202,0,202,
"50502109403",0,0,0,0,0,0,0,0,295,0,295,
"50502109404",0,0,0,0,0,0,0,181,0,0,181,
"50502109405",0,0,0,0,0,0,0,0,280,0,280,
"50502109406",0,0,0,0,0,0,0,0,298,0,298,
"50502109407",0,0,0,0,0,0,0,170,0,0,170,
"50502109408",0,0,0,0,0,0,0,0,169,0,169,
"50502109409",0,0,0,0,0,0,0,0,0,183,183,
"50502109410",0,0,0,0,0,0,0,0,0,181,181,
"50502109411",0,0,0,0,0,0,0,0,0,144,144,
"50502109412",0,0,0,0,0,0,0,0,219,0,219,
"50502109413",0,0,0,0,0,0,0,0,0,93,93,
"50502109414",0,0,0,0,0,0,0,0,188,0,188,
"50502109415",0,0,0,0,0,0,0,0,0,144,144,
"50502109416",0,0,0,0,0,0,0,0,0,0,0,
"50502109417",0,0,0,273,0,0,0,0,0,0,273,
"50502109418",0,0,0,0,0,0,0,0,0,128,128,
"50502109419",0,0,0,0,0,0,0,0,175,0,175,
"50502109501",0,0,223,0,0,0,0,0,0,0,223,
"50502109502",0,0,0,0,268,0,0,0,0,0,268,
"50502109503",0,0,0,0,289,0,0,0,0,0,289,
"50502109504",0,0,0,0,182,0,0,0,0,0,182,
"50502109505",0,0,0,0,274,0,0,0,0,0,274,
"50502109506",0,0,0,0,0,293,0,0,0,0,293,
"50502109507",0,0,0,0,260,0,0,0,0,0,260,
"50502109508",0,0,0,0,290,0,0,0,0,0,290,
"50502109509",0,0,0,0,201,0,0,0,0,0,201,
"50502109510",0,0,0,0,0,249,0,0,0,0,249,
"50502109511",0,0,0,0,0,405,0,0,0,0,405,
"50502109512",0,0,0,0,282,0,0,0,0,0,282,
"50502109513",0,0,0,0,0,233,0,0,0,0,233,
"50502109514",0,0,0,0,0,308,0,0,0,0,308,
"50502109515",0,0,0,0,0,202,0,0,0,0,202,
"50502109516",0,0,0,0,0,0,305,0,0,0,305,
"50502109517",0,0,0,0,0,0,225,0,0,0,225,
"50502109518",0,0,0,0,0,0,0,0,134,0,134,
"50502109519",0,0,0,0,0,217,0,0,0,0,217,
"50502109520",0,0,0,0,0,0,272,0,0,0,272,
"50502109521",0,0,0,0,0,0,0,162,0,0,162,
"50502109522",0,0,0,0,0,0,219,0,0,0,219,
"50502109523",0,0,0,0,0,282,0,0,0,0,282,
"50502109524",0,0,0,0,0,235,0,0,0,0,235,
"50502109525",0,0,0,0,0,0,0,222,0,0,222,
"50502109526",0,0,0,0,0,0,0,0,235,0,235,
"50502109527",0,0,0,0,0,0,0,177,0,0,177,
"50502109528",0,0,0,0,0,276,0,0,0,0,276,
"50502109601",0,0,0,0,0,0,0,255,0,0,255,
"50502109602",0,0,0,291,0,0,0,0,0,0,291,
"50502109603",0,0,0,0,0,0,0,0,147,0,147,
"50502109604",0,0,0,0,0,0,0,0,0,143,143,
"50502109605",0,0,0,0,0,0,0,0,0,226,226,
"50502109606",0,0,0,0,0,0,0,0,0,108,108,
"50502109607",0,0,0,0,0,0,0,170,0,0,170,
"50502109608",0,0,0,0,0,425,0,0,0,0,425,
"50502109609",0,0,0,0,0,0,0,0,94,0,94,
"50502109610",0,0,0,0,0,0,0,0,143,0,143,
"50502109611",0,0,0,0,0,0,0,0,196,0,196,
"50502109612",0,0,0,0,0,0,0,0,210,0,210,
"50502109613",0,0,0,0,0,0,0,0,0,181,181,
"50502109614",0,0,0,0,0,0,0,0,0,143,143,
"50502109615",0,0,0,0,0,0,0,0,0,134,134,
"50502109616",0,0,0,0,0,0,0,0,233,0,233,
"50502109617",0,0,0,0,0,0,0,0,0,216,216,
"50502109618",0,0,0,0,0,0,0,0,0,238,238,
"50502109619",0,0,0,0,0,0,0,0,0,164,164,
"50502109620",0,0,0,0,0,0,0,0,0,206,206,
"50502109621",0,0,0,0,0,0,0,0,210,0,210,
"50502109622",0,0,0,0,0,0,0,0,0,49,49,
"50502109623",0,0,0,0,0,0,0,0,176,0,176,
"50502109624",0,0,0,0,0,0,0,0,0,449,449,
"50502109625",0,0,0,0,0,0,0,0,0,159,159,
"50502109626",0,0,0,0,0,0,0,0,0,163,163,
"50502109627",0,0,0,0,0,0,0,0,0,0,0,
"50502109628",0,0,0,0,0,0,0,0,0,205,205,
"50502109629",0,0,0,0,0,0,0,0,0,185,185,
"50502109630",0,0,0,0,0,0,0,195,0,0,195,
"50502109631",0,0,0,0,0,0,0,0,0,184,184,
"50502109701",0,0,0,0,0,0,118,0,0,0,118,
"50502109702",0,0,0,0,0,0,0,145,0,0,145,
"50502109703",0,0,0,0,157,0,0,0,0,0,157,
